matrix,topology,scenario,scheduler,num_agents,metric,solver_a,solver_b,n_a,n_b,mean_a,mean_b,mean_diff,t_stat,p_raw,cliffs_d,p_bh,significant_bh_q05
aux_SDw2_inenv,warehouse_single_dock_w2,wear_medium,closest,72,fault_tolerance,pibt,token_passing,30,30,0.6891866666666666,0.8351899999999998,-0.14600333333333315,-2.628488494775257,0.012973709972536095,-0.2,0.032365509684135985,True
aux_SDw2_inenv,warehouse_single_dock_w2,wear_medium,closest,72,fault_tolerance,rhcr_pbs,token_passing,30,30,0.7399600000000002,0.8351899999999998,-0.09522999999999959,-1.5459859870085852,0.12907229124052808,-0.06444444444444444,0.23823539245964134,False
aux_SDw2_inenv,warehouse_single_dock_w2,wear_medium,closest,72,itae,pibt,rhcr_pbs,30,30,39463.09111,24342.586346666667,15120.504763333334,8.406126082763166,1.290318848005583e-11,0.9066666666666666,1.2565035954371609e-10,True
aux_SDw2_inenv,warehouse_single_dock_w2,wear_medium,closest,72,itae,pibt,token_passing,30,30,39463.09111,23256.188879999998,16206.902230000003,5.868955550499447,5.246838996270238e-07,0.6755555555555556,2.6745619721059845e-06,True
aux_SDw2_inenv,warehouse_single_dock_w2,wear_medium,closest,72,itae,rhcr_pbs,token_passing,30,30,24342.586346666667,23256.188879999998,1086.397466666669,0.3958519271065224,0.6941584547606219,0.19777777777777777,0.8161130209175671,False
aux_SDw2_inenv,warehouse_single_dock_w2,wear_medium,closest,72,rapidity,pibt,rhcr_pbs,11,17,0.0,0.11764705882352941,-0.11764705882352941,-0.9999999999999999,0.33219498465297953,-0.058823529411764705,0.49003774157567986,False
aux_SDw2_inenv,warehouse_single_dock_w2,wear_medium,closest,72,rapidity,pibt,token_passing,11,14,0.0,0.07142857142857142,-0.07142857142857142,-1.0,0.33556127786542245,-0.07142857142857142,0.4910850231895617,False
aux_SDw2_inenv,warehouse_single_dock_w2,wear_medium,closest,72,rapidity,rhcr_pbs,token_passing,17,14,0.11764705882352941,0.07142857142857142,0.046218487394957986,0.33580938097996493,0.739743297172601,-0.008403361344537815,0.8457631867268929,False
aux_SDw2_inenv,warehouse_single_dock_w2,zone_50t,closest,72,attack_rate,pibt,rhcr_pbs,30,30,0.2532433333333333,0.23795999999999998,0.015283333333333343,0.4387605905509854,0.6624690939743473,0.07666666666666666,0.7907069828332869,False
aux_SDw2_inenv,warehouse_single_dock_w2,zone_50t,closest,72,attack_rate,pibt,token_passing,30,30,0.2532433333333333,0.24074,0.01250333333333331,0.39305948686085196,0.6958123636630821,0.10666666666666667,0.8173177865389109,False
aux_SDw2_inenv,warehouse_single_dock_w2,zone_50t,closest,72,attack_rate,rhcr_pbs,token_passing,30,30,0.23795999999999998,0.24074,-0.0027800000000000324,-0.09009570739001445,0.9285354378805699,-0.03666666666666667,0.9940437908208586,False
aux_SDw2_inenv,warehouse_single_dock_w2,zone_50t,closest,72,cascade_depth_avg,pibt,rhcr_pbs,30,30,0.060666666666666674,0.04633333333333334,0.014333333333333337,0.6683925448738249,0.5069702855261139,0.24444444444444444,0.658548337776332,False
aux_SDw2_inenv,warehouse_single_dock_w2,zone_50t,closest,72,cascade_depth_avg,pibt,token_passing,30,30,0.060666666666666674,0.042,0.01866666666666667,1.2629129584624599,0.2119883298010933,0.1411111111111111,0.35634228771326637,False
aux_SDw2_inenv,warehouse_single_dock_w2,zone_50t,closest,72,cascade_depth_avg,rhcr_pbs,token_passing,30,30,0.04633333333333334,0.042,0.004333333333333335,0.21525583861792866,0.8305900840612253,-0.13333333333333333,0.9162446864800391,False
aux_SDw2_inenv,warehouse_single_dock_w2,zone_50t,closest,72,critical_time,pibt,rhcr_pbs,29,30,0.26382413793103443,0.11163666666666666,0.15218747126436777,21.596215732892333,3.8614610088219945e-28,1.0,2.2718262268569403e-26,True
aux_SDw2_inenv,warehouse_single_dock_w2,zone_50t,closest,72,critical_time,pibt,token_passing,29,30,0.26382413793103443,0.20997333333333332,0.05385080459770111,3.765982020580098,0.0006180910333743871,0.5367816091954023,0.002068115021622357,True
aux_SDw2_inenv,warehouse_single_dock_w2,zone_50t,closest,72,critical_time,rhcr_pbs,token_passing,30,30,0.11163666666666666,0.20997333333333332,-0.09833666666666666,-6.664957786847122,6.573424856149269e-08,-0.7977777777777778,3.727580681479023e-07,True
aux_SDw2_inenv,warehouse_single_dock_w2,zone_50t,closest,72,fault_tolerance,pibt,rhcr_pbs,30,30,0.9545833333333333,1.02776,-0.07317666666666667,-1.650093948283689,0.10939465952032557,-0.1988888888888889,0.20705798826099153,False
aux_SDw2_inenv,warehouse_single_dock_w2,zone_50t,closest,72,fault_tolerance,pibt,token_passing,30,30,0.9545833333333333,1.04108,-0.08649666666666667,-1.3685403513510301,0.18149833163395698,0.016666666666666666,0.31599956136516305,False
aux_SDw2_inenv,warehouse_single_dock_w2,zone_50t,closest,72,fault_tolerance,rhcr_pbs,token_passing,30,30,1.02776,1.04108,-0.013319999999999999,-0.1733843626318209,0.8630241164646418,0.09777777777777778,0.9451997509933833,False
aux_SDw2_inenv,warehouse_single_dock_w2,zone_50t,closest,72,itae,pibt,rhcr_pbs,29,30,33482.37413793104,22673.945713333334,10808.428424597703,12.377167285005187,1.5380255754751037e-16,0.9977011494252873,3.0162390452372867e-15,True
aux_SDw2_inenv,warehouse_single_dock_w2,zone_50t,closest,72,itae,pibt,token_passing,29,30,33482.37413793104,20012.552776666664,13469.821361264374,7.590769079077258,9.64021808994431e-09,0.8551724137931035,6.12473391551566e-08,True
aux_SDw2_inenv,warehouse_single_dock_w2,zone_50t,closest,72,itae,rhcr_pbs,token_passing,30,30,22673.945713333334,20012.552776666664,2661.3929366666707,1.423875604640265,0.16232492359098355,0.14888888888888888,0.28903252472946883,False
aux_SDw2_inenv,warehouse_single_dock_w2,zone_50t,closest,72,rapidity,pibt,rhcr_pbs,18,14,13.5,18.357142857142858,-4.857142857142858,-0.4799038500316527,0.6353384502381466,-0.11507936507936507,0.7720291667265603,False
aux_SDw2_inenv,warehouse_single_dock_w2,zone_50t,closest,72,rapidity,pibt,token_passing,18,14,13.5,15.785714285714286,-2.2857142857142865,-0.2470079141091881,0.8066959472301974,-0.011904761904761904,0.8961877871668283,False
aux_SDw2_inenv,warehouse_single_dock_w2,zone_50t,closest,72,rapidity,rhcr_pbs,token_passing,14,14,18.357142857142858,15.785714285714286,2.571428571428571,0.24200810424706293,0.8107144263868695,0.08163265306122448,0.898531216686232,False
aux_SDw2_outenv,warehouse_single_dock_w2,burst_20pct,closest,108,attack_rate,pibt,rhcr_pbs,30,30,0.2036999999999999,0.2036999999999999,0.0,0.0,1.0,0.0,1.0,False
aux_SDw2_outenv,warehouse_single_dock_w2,burst_20pct,closest,108,critical_time,pibt,rhcr_pbs,30,30,0.38386333333333333,0.23292000000000002,0.15094333333333332,5.58246009396448,2.489402339485946e-06,0.6355555555555555,1.1677860808485568e-05,True
aux_SDw2_outenv,warehouse_single_dock_w2,burst_20pct,closest,108,fault_tolerance,pibt,rhcr_pbs,30,29,0.59803,0.6010206896551724,-0.0029906896551724627,-0.020080454828071165,0.9841182073481033,0.4160919540229885,1.0,False
aux_SDw2_outenv,warehouse_single_dock_w2,burst_20pct,closest,108,itae,pibt,rhcr_pbs,30,30,41940.08,23130.359946666667,18809.720053333334,7.461851529624147,1.8633680731092527e-08,0.9977777777777778,1.1008685017699852e-07,True
aux_SDw2_outenv,warehouse_single_dock_w2,burst_20pct,closest,108,rapidity,pibt,rhcr_pbs,23,12,33.69565217391305,22.666666666666668,11.028985507246379,0.8879298953543758,0.3820491961871966,0.12318840579710146,0.5357035402346788,False
aux_SDw2_outenv,warehouse_single_dock_w2,burst_50pct,closest,108,critical_time,pibt,rhcr_pbs,30,30,0.5665033333333334,0.2758933333333333,0.29061000000000003,10.655518127757048,1.17652798273626e-12,1.0,1.4078453488335586e-11,True
aux_SDw2_outenv,warehouse_single_dock_w2,burst_50pct,closest,108,fault_tolerance,pibt,rhcr_pbs,30,29,0.25256,0.5905137931034482,-0.3379537931034482,-1.3826436931427948,0.17763822251478265,0.0367816091954023,0.31119748162639344,False
aux_SDw2_outenv,warehouse_single_dock_w2,burst_50pct,closest,108,itae,pibt,rhcr_pbs,30,30,50608.71222666666,23119.97881666666,27488.733410000004,10.731044972861458,2.2701845874363682e-12,1.0,2.606098079235896e-11,True
aux_SDw2_outenv,warehouse_single_dock_w2,burst_50pct,closest,108,rapidity,pibt,rhcr_pbs,6,10,0.0,99.0,-99.0,-3.274350325813325,0.009615650585656638,-0.8,0.024685997503540315,True
aux_SDw2_outenv,warehouse_single_dock_w2,intermittent_80s80m15r,closest,108,attack_rate,pibt,rhcr_pbs,30,30,0.99907,0.99969,-0.0006199999999999539,-1.0269106361048674,0.3096740058164366,-0.06666666666666667,0.47528227849218313,False
aux_SDw2_outenv,warehouse_single_dock_w2,intermittent_80s80m15r,closest,108,cascade_depth_avg,pibt,rhcr_pbs,30,30,0.35233333333333333,0.44500000000000006,-0.09266666666666673,-3.166927106112091,0.002749809283575251,-0.5022222222222222,0.007923940221241337,True
aux_SDw2_outenv,warehouse_single_dock_w2,intermittent_80s80m15r,closest,108,critical_time,pibt,rhcr_pbs,30,30,0.3456,0.2001766666666667,0.14542333333333332,7.5039131971029285,1.7069313369383163e-08,0.8266666666666667,1.0256115096837884e-07,True
aux_SDw2_outenv,warehouse_single_dock_w2,intermittent_80s80m15r,closest,108,fault_tolerance,pibt,rhcr_pbs,30,29,0.6662166666666669,1.1418689655172414,-0.4756522988505745,-0.7866554441480859,0.43809048890714053,0.4528735632183908,0.5881468438738819,False
aux_SDw2_outenv,warehouse_single_dock_w2,intermittent_80s80m15r,closest,108,itae,pibt,rhcr_pbs,30,30,44200.41943666666,23139.491716666667,21060.927719999996,8.964764331482657,4.74332962161783e-10,1.0,3.7208785698468753e-09,True
aux_SDw2_outenv,warehouse_single_dock_w2,wear_high,closest,108,attack_rate,pibt,rhcr_pbs,30,30,0.935793333333333,0.7197466666666666,0.2160466666666664,4.185804827287668,0.00023248254596573662,0.7655555555555555,0.0008504283805793268,True
aux_SDw2_outenv,warehouse_single_dock_w2,wear_high,closest,108,critical_time,pibt,rhcr_pbs,30,30,0.6230566666666667,0.2880266666666667,0.33503,13.901868397907496,7.589904009376919e-15,1.0,1.2178345978682057e-13,True
aux_SDw2_outenv,warehouse_single_dock_w2,wear_high,closest,108,fault_tolerance,pibt,rhcr_pbs,30,30,0.21148333333333333,0.4697500000000001,-0.25826666666666676,-2.0003214114992454,0.05486858118862126,-0.40444444444444444,0.11703087105488401,False
aux_SDw2_outenv,warehouse_single_dock_w2,wear_high,closest,108,itae,pibt,rhcr_pbs,30,30,76751.43286666667,33971.47782666667,42779.95504,12.958170701671076,1.9690952351112707e-14,1.0,2.9266973389232785e-13,True
aux_SDw2_outenv,warehouse_single_dock_w2,wear_high,closest,108,rapidity,pibt,rhcr_pbs,5,15,0.2,0.26666666666666666,-0.06666666666666665,-0.19999999999999993,0.8439667796875548,0.12,0.9273782824271031,False
aux_SDw2_outenv,warehouse_single_dock_w2,wear_medium,closest,108,attack_rate,pibt,rhcr_pbs,30,30,0.5481599999999999,0.24567666666666668,0.3024833333333332,8.894655217388339,3.1781379126278575e-10,0.95,2.5939484003644707e-09,True
aux_SDw2_outenv,warehouse_single_dock_w2,wear_medium,closest,108,critical_time,pibt,rhcr_pbs,30,30,0.34644,0.19126333333333337,0.15517666666666666,6.6351131474725,1.7837093315266866e-07,0.6844444444444444,9.504141796662949e-07,True
aux_SDw2_outenv,warehouse_single_dock_w2,wear_medium,closest,108,fault_tolerance,pibt,rhcr_pbs,30,29,0.6981566666666666,1.0761551724137932,-0.37799850574712657,-0.9111397077491554,0.3699933901457376,0.13333333333333333,0.526643817425183,False
aux_SDw2_outenv,warehouse_single_dock_w2,wear_medium,closest,108,itae,pibt,rhcr_pbs,30,30,48223.16666666667,23894.97703666667,24328.18963,8.825383876074337,2.7220016414580923e-11,0.9022222222222223,2.5343641729902543e-10,True
aux_SDw2_outenv,warehouse_single_dock_w2,wear_medium,closest,108,rapidity,pibt,rhcr_pbs,6,10,0.8333333333333334,0.0,0.8333333333333334,1.0,0.3632174676491227,0.16666666666666666,0.5196180996155636,False
aux_SDw2_outenv,warehouse_single_dock_w2,zone_50t,closest,108,attack_rate,pibt,rhcr_pbs,30,30,0.2546333333333333,0.24320666666666665,0.011426666666666668,0.29719890223811357,0.7674638962495149,0.08555555555555555,0.867621314254856,False
aux_SDw2_outenv,warehouse_single_dock_w2,zone_50t,closest,108,cascade_depth_avg,pibt,rhcr_pbs,30,30,0.14500000000000005,0.04966666666666667,0.09533333333333338,3.863040857408062,0.0002863776069583696,0.6211111111111111,0.0010394991800134136,True
aux_SDw2_outenv,warehouse_single_dock_w2,zone_50t,closest,108,critical_time,pibt,rhcr_pbs,30,30,0.2552066666666667,0.14264333333333334,0.11256333333333335,5.480042077939463,4.765360716893715e-06,0.6088888888888889,2.170544945888363e-05,True
aux_SDw2_outenv,warehouse_single_dock_w2,zone_50t,closest,108,fault_tolerance,pibt,rhcr_pbs,30,29,0.9494733333333334,0.9688379310344828,-0.0193645977011494,-0.1632989059688866,0.871450516827771,0.009195402298850575,0.9531279084127131,False
aux_SDw2_outenv,warehouse_single_dock_w2,zone_50t,closest,108,itae,pibt,rhcr_pbs,30,30,41893.66333,21551.397643333337,20342.265686666666,9.50825384333255,6.54400946490222e-11,0.9955555555555555,5.96138152544641e-10,True
aux_SDw2_outenv,warehouse_single_dock_w2,zone_50t,closest,108,rapidity,pibt,rhcr_pbs,17,7,14.235294117647058,37.142857142857146,-22.907563025210088,-1.565489035064287,0.15188082513352438,-0.453781512605042,0.27459119729646153,False
aux_SDw3_inenv,warehouse_single_dock_w3,burst_20pct,closest,50,attack_rate,pibt,rhcr_pbs,30,30,0.20000000000000007,0.20000000000000007,0.0,0.0,1.0,0.0,1.0,False
aux_SDw3_inenv,warehouse_single_dock_w3,burst_20pct,closest,50,attack_rate,pibt,token_passing,30,30,0.20000000000000007,0.20000000000000007,0.0,0.0,1.0,0.0,1.0,False
aux_SDw3_inenv,warehouse_single_dock_w3,burst_20pct,closest,50,attack_rate,rhcr_pbs,token_passing,30,30,0.20000000000000007,0.20000000000000007,0.0,0.0,1.0,0.0,1.0,False
aux_SDw3_inenv,warehouse_single_dock_w3,burst_20pct,closest,50,critical_time,pibt,rhcr_pbs,30,30,0.2828766666666666,0.17914,0.10373666666666662,11.897674946095561,2.7581866636460062e-14,0.9266666666666666,3.8945595690681607e-13,True
aux_SDw3_inenv,warehouse_single_dock_w3,burst_20pct,closest,50,critical_time,pibt,token_passing,30,30,0.2828766666666666,0.2959233333333333,-0.013046666666666706,-1.3150806569588518,0.19694665190591265,-0.3844444444444444,0.3366690950256037,False
aux_SDw3_inenv,warehouse_single_dock_w3,burst_20pct,closest,50,critical_time,rhcr_pbs,token_passing,30,30,0.17914,0.2959233333333333,-0.11678333333333332,-9.3874079505026,3.7382288142097447e-13,-0.88,4.712838469343e-12,True
aux_SDw3_inenv,warehouse_single_dock_w3,burst_20pct,closest,50,fault_tolerance,pibt,rhcr_pbs,30,30,0.7364999999999999,0.6831766666666667,0.05332333333333328,1.9051024696779635,0.06244045563198594,0.2911111111111111,0.13198491519814992,False
aux_SDw3_inenv,warehouse_single_dock_w3,burst_20pct,closest,50,fault_tolerance,pibt,token_passing,30,30,0.7364999999999999,0.6143366666666668,0.12216333333333318,3.427028958857228,0.0013766115358032098,0.4577777777777778,0.004198219197741106,True
aux_SDw3_inenv,warehouse_single_dock_w3,burst_20pct,closest,50,fault_tolerance,rhcr_pbs,token_passing,30,30,0.6831766666666667,0.6143366666666668,0.0688399999999999,1.739146918903954,0.08782724429803232,0.2866666666666667,0.17441922496318094,False
aux_SDw3_inenv,warehouse_single_dock_w3,burst_20pct,closest,50,itae,pibt,rhcr_pbs,30,30,27826.243886666674,20201.272699999998,7624.971186666677,11.65546956444574,7.055397726095056e-16,0.92,1.3108186301639761e-14,True
aux_SDw3_inenv,warehouse_single_dock_w3,burst_20pct,closest,50,itae,pibt,token_passing,30,30,27826.243886666674,27376.29944333334,449.94444333333377,0.4529375274662562,0.653201732950718,-0.09333333333333334,0.7862922821197049,False
aux_SDw3_inenv,warehouse_single_dock_w3,burst_20pct,closest,50,itae,rhcr_pbs,token_passing,30,30,20201.272699999998,27376.29944333334,-7175.026743333343,-6.670862364486171,2.5761930874304993e-08,-0.8577777777777778,1.5093712196895705e-07,True
aux_SDw3_inenv,warehouse_single_dock_w3,burst_20pct,closest,50,rapidity,pibt,rhcr_pbs,20,24,15.3,43.708333333333336,-28.408333333333335,-2.123240286967007,0.03986557133063142,-0.44166666666666665,0.08767941856518935,False
aux_SDw3_inenv,warehouse_single_dock_w3,burst_20pct,closest,50,rapidity,pibt,token_passing,20,22,15.3,14.5,0.8000000000000007,0.07564765635967594,0.9400932063695344,-0.05227272727272727,0.9995569332784507,False
aux_SDw3_inenv,warehouse_single_dock_w3,burst_20pct,closest,50,rapidity,rhcr_pbs,token_passing,24,22,43.708333333333336,14.5,29.208333333333336,2.301482167210511,0.026843449527086352,0.42424242424242425,0.06133163548907108,False
aux_SDw3_inenv,warehouse_single_dock_w3,burst_50pct,closest,50,critical_time,pibt,rhcr_pbs,30,30,0.35171,0.26799666666666666,0.08371333333333336,9.983069387673599,3.563268882169627e-13,0.9077777777777778,4.532734830291454e-12,True
aux_SDw3_inenv,warehouse_single_dock_w3,burst_50pct,closest,50,critical_time,pibt,token_passing,30,30,0.35171,0.35685000000000006,-0.005140000000000033,-0.46566093793255536,0.6440666656588476,-0.28444444444444444,0.7812904913318667,False
aux_SDw3_inenv,warehouse_single_dock_w3,burst_50pct,closest,50,critical_time,rhcr_pbs,token_passing,30,30,0.26799666666666666,0.35685000000000006,-0.0888533333333334,-7.107683575134345,3.232140199900718e-09,-0.8722222222222222,2.2262351035413723e-08,True
aux_SDw3_inenv,warehouse_single_dock_w3,burst_50pct,closest,50,fault_tolerance,pibt,rhcr_pbs,30,30,0.4120999999999999,0.33845666666666663,0.07364333333333328,3.215186618024773,0.0021560940770278666,0.4444444444444444,0.006329323984954984,True
aux_SDw3_inenv,warehouse_single_dock_w3,burst_50pct,closest,50,fault_tolerance,pibt,token_passing,30,30,0.4120999999999999,0.3112666666666667,0.10083333333333322,3.6549547269807547,0.0006238224715853881,0.5755555555555556,0.0020823577538500427,True
aux_SDw3_inenv,warehouse_single_dock_w3,burst_50pct,closest,50,fault_tolerance,rhcr_pbs,token_passing,30,30,0.33845666666666663,0.3112666666666667,0.027189999999999936,0.9354352366134435,0.3537450686840728,0.18222222222222223,0.5128213932052472,False
aux_SDw3_inenv,warehouse_single_dock_w3,burst_50pct,closest,50,itae,pibt,rhcr_pbs,30,30,30879.037220000002,24024.14801666667,6854.889203333332,10.225061807061465,3.060948919109275e-14,0.9377777777777778,4.2373136017473495e-13,True
aux_SDw3_inenv,warehouse_single_dock_w3,burst_50pct,closest,50,itae,pibt,token_passing,30,30,30879.037220000002,30495.12444666667,383.91277333333346,0.3539875700100197,0.7252970521461907,-0.11777777777777777,0.8324397444686906,False
aux_SDw3_inenv,warehouse_single_dock_w3,burst_50pct,closest,50,itae,rhcr_pbs,token_passing,30,30,24024.14801666667,30495.12444666667,-6470.976429999999,-5.680295874422058,9.832678407075116e-07,-0.8622222222222222,4.888641517883825e-06,True
aux_SDw3_inenv,warehouse_single_dock_w3,burst_50pct,closest,50,rapidity,pibt,rhcr_pbs,16,12,41.3125,147.5,-106.1875,-3.037546941923451,0.0054910705291934215,-0.6145833333333334,0.01479654883057464,True
aux_SDw3_inenv,warehouse_single_dock_w3,burst_50pct,closest,50,rapidity,pibt,token_passing,16,16,41.3125,49.375,-8.0625,-0.24718670982297264,0.8064713403014971,-0.09765625,0.8961877871668283,False
aux_SDw3_inenv,warehouse_single_dock_w3,burst_50pct,closest,50,rapidity,rhcr_pbs,token_passing,12,16,147.5,49.375,98.125,2.9647727171152845,0.006778360596427537,0.5625,0.017956932762018166,True
aux_SDw3_inenv,warehouse_single_dock_w3,intermittent_80s80m15r,closest,50,attack_rate,pibt,rhcr_pbs,30,30,0.9953333333333334,0.996,-0.0006666666666665932,-0.2612188624843771,0.7948505495280326,-0.03222222222222222,0.8851174889066105,False
aux_SDw3_inenv,warehouse_single_dock_w3,intermittent_80s80m15r,closest,50,attack_rate,pibt,token_passing,30,30,0.9953333333333334,0.996,-0.0006666666666665932,-0.28187240871448005,0.7790892105277634,-0.006666666666666667,0.8744626114985706,False
aux_SDw3_inenv,warehouse_single_dock_w3,intermittent_80s80m15r,closest,50,attack_rate,rhcr_pbs,token_passing,30,30,0.996,0.996,0.0,0.0,1.0,0.02666666666666667,1.0,False
aux_SDw3_inenv,warehouse_single_dock_w3,intermittent_80s80m15r,closest,50,cascade_depth_avg,pibt,rhcr_pbs,30,30,0.09966666666666665,0.14733333333333334,-0.04766666666666669,-6.578024951176451,1.6184530046855336e-08,-0.7677777777777778,9.766049754769116e-08,True
aux_SDw3_inenv,warehouse_single_dock_w3,intermittent_80s80m15r,closest,50,cascade_depth_avg,pibt,token_passing,30,30,0.09966666666666665,0.04200000000000001,0.057666666666666644,9.541799917334028,5.63249046199414e-12,0.9333333333333333,5.7216377930472846e-11,True
aux_SDw3_inenv,warehouse_single_dock_w3,intermittent_80s80m15r,closest,50,cascade_depth_avg,rhcr_pbs,token_passing,30,30,0.14733333333333334,0.04200000000000001,0.10533333333333333,19.54571125582393,1.791507658173457e-23,1.0,6.836780576597084e-22,True
aux_SDw3_inenv,warehouse_single_dock_w3,intermittent_80s80m15r,closest,50,critical_time,pibt,rhcr_pbs,30,30,0.27291333333333334,0.17937999999999998,0.09353333333333336,8.735873361814956,4.038611187420974e-10,0.7788888888888889,3.240067611726372e-09,True
aux_SDw3_inenv,warehouse_single_dock_w3,intermittent_80s80m15r,closest,50,critical_time,pibt,token_passing,30,30,0.27291333333333334,0.26472666666666667,0.008186666666666675,1.0617264827668238,0.29514100143446426,0.13777777777777778,0.46235498702314415,False
aux_SDw3_inenv,warehouse_single_dock_w3,intermittent_80s80m15r,closest,50,critical_time,rhcr_pbs,token_passing,30,30,0.17937999999999998,0.26472666666666667,-0.08534666666666668,-6.778843480962563,1.1410874057761756e-08,-0.72,7.097865272933744e-08,True
aux_SDw3_inenv,warehouse_single_dock_w3,intermittent_80s80m15r,closest,50,fault_tolerance,pibt,rhcr_pbs,30,30,0.7808299999999999,0.7596066666666665,0.021223333333333372,2.593231661837304,0.012092091110071037,0.33444444444444443,0.03027310753088706,True
aux_SDw3_inenv,warehouse_single_dock_w3,intermittent_80s80m15r,closest,50,fault_tolerance,pibt,token_passing,30,30,0.7808299999999999,0.80528,-0.024450000000000083,-0.9935885242404647,0.32792851104468745,-0.17444444444444446,0.48984647544979576,False
aux_SDw3_inenv,warehouse_single_dock_w3,intermittent_80s80m15r,closest,50,fault_tolerance,rhcr_pbs,token_passing,30,30,0.7596066666666665,0.80528,-0.045673333333333455,-1.838742441323849,0.0749894773297517,-0.40444444444444444,0.15279241268341903,False
aux_SDw3_inenv,warehouse_single_dock_w3,intermittent_80s80m15r,closest,50,itae,pibt,rhcr_pbs,30,30,29368.696663333336,22575.433573333332,6793.263090000004,9.207445451803922,5.614226738819824e-12,0.8333333333333334,5.7216377930472846e-11,True
aux_SDw3_inenv,warehouse_single_dock_w3,intermittent_80s80m15r,closest,50,itae,pibt,token_passing,30,30,29368.696663333336,27704.132776666673,1664.5638866666632,1.7961009593418902,0.08020916396587742,0.25555555555555554,0.1617933421711699,False
aux_SDw3_inenv,warehouse_single_dock_w3,intermittent_80s80m15r,closest,50,itae,rhcr_pbs,token_passing,30,30,22575.433573333332,27704.132776666673,-5128.699203333341,-4.800149419269676,1.2987511215518879e-05,-0.7111111111111111,5.8032803279470436e-05,True
aux_SDw3_inenv,warehouse_single_dock_w3,intermittent_80s80m15r,closest,50,rapidity,pibt,rhcr_pbs,21,27,2.142857142857143,5.518518518518518,-3.3756613756613754,-0.9102244422146337,0.36876154392683624,-0.026455026455026454,0.5260373738258924,False
aux_SDw3_inenv,warehouse_single_dock_w3,intermittent_80s80m15r,closest,50,rapidity,pibt,token_passing,21,16,2.142857142857143,0.8125,1.3303571428571428,0.7627024690588914,0.4516785257877885,0.03869047619047619,0.60394893789049,False
aux_SDw3_inenv,warehouse_single_dock_w3,intermittent_80s80m15r,closest,50,rapidity,rhcr_pbs,token_passing,27,16,5.518518518518518,0.8125,4.706018518518518,1.3567263744440983,0.18535867757169944,0.05555555555555555,0.32026694203925016,False
aux_SDw3_inenv,warehouse_single_dock_w3,wear_high,closest,50,attack_rate,pibt,rhcr_pbs,30,30,0.9566666666666668,0.9179999999999999,0.03866666666666685,3.3551941056710652,0.001439277493616391,0.45222222222222225,0.004351734092047846,True
aux_SDw3_inenv,warehouse_single_dock_w3,wear_high,closest,50,attack_rate,pibt,token_passing,30,30,0.9566666666666668,0.904,0.05266666666666675,3.609862012760326,0.0007558643570058468,0.4411111111111111,0.0024256374365733083,True
aux_SDw3_inenv,warehouse_single_dock_w3,wear_high,closest,50,attack_rate,rhcr_pbs,token_passing,30,30,0.9179999999999999,0.904,0.013999999999999901,0.8989725572940261,0.37278746864187434,0.10333333333333333,0.5295532250727631,False
aux_SDw3_inenv,warehouse_single_dock_w3,wear_high,closest,50,critical_time,pibt,rhcr_pbs,30,30,0.4075366666666666,0.29793333333333333,0.10960333333333327,23.632157244250894,6.78918261537985e-31,1.0,5.325736584953527e-29,True
aux_SDw3_inenv,warehouse_single_dock_w3,wear_high,closest,50,critical_time,pibt,token_passing,30,30,0.4075366666666666,0.37667000000000006,0.030866666666666542,3.172925118592088,0.0029977108005516282,0.5888888888888889,0.008482500301360519,True
aux_SDw3_inenv,warehouse_single_dock_w3,wear_high,closest,50,critical_time,rhcr_pbs,token_passing,30,30,0.29793333333333333,0.37667000000000006,-0.07873666666666673,-8.26040927251675,9.360601846365758e-10,-0.9266666666666666,6.956405161614974e-09,True
aux_SDw3_inenv,warehouse_single_dock_w3,wear_high,closest,50,fault_tolerance,pibt,rhcr_pbs,30,30,0.20016,0.20511333333333331,-0.00495333333333331,-0.42690574169254913,0.6710430190404146,-0.04888888888888889,0.7989146230059574,False
aux_SDw3_inenv,warehouse_single_dock_w3,wear_high,closest,50,fault_tolerance,pibt,token_passing,30,30,0.20016,0.23335333333333336,-0.03319333333333335,-2.185343041015825,0.03383720224347544,-0.3088888888888889,0.07607982415252758,False
aux_SDw3_inenv,warehouse_single_dock_w3,wear_high,closest,50,fault_tolerance,rhcr_pbs,token_passing,30,30,0.20511333333333331,0.23335333333333336,-0.028240000000000043,-1.809330335170584,0.0763902183693721,-0.24444444444444444,0.15519854437058045,False
aux_SDw3_inenv,warehouse_single_dock_w3,wear_high,closest,50,itae,pibt,rhcr_pbs,30,30,46779.02222666667,35379.511510000004,11399.510716666664,10.775045360332602,2.3914898086759065e-14,0.96,3.4456975610718167e-13,True
aux_SDw3_inenv,warehouse_single_dock_w3,wear_high,closest,50,itae,pibt,token_passing,30,30,46779.02222666667,42362.55278,4416.46944666667,2.6441833342226135,0.010931110931346707,0.3888888888888889,0.027810321864975767,True
aux_SDw3_inenv,warehouse_single_dock_w3,wear_high,closest,50,itae,rhcr_pbs,token_passing,30,30,35379.511510000004,42362.55278,-6983.041269999994,-4.642068185646375,4.125304752226227e-05,-0.82,0.00017284659674016118,True
aux_SDw3_inenv,warehouse_single_dock_w3,wear_high,closest,50,rapidity,pibt,rhcr_pbs,15,18,0.0,0.05555555555555555,-0.05555555555555555,-0.9999999999999999,0.3313327620386791,-0.05555555555555555,0.49003774157567986,False
