solver,topology,scenario,scheduler,num_agents,seed,is_baseline,avg_throughput,total_tasks,unassigned_ratio,wait_ratio,fault_tolerance,critical_time,deficit_recovery,throughput_recovery,mtbf,recovery_tick,survival_rate,impacted_area,deficit_integral,cascade_depth_avg,cascade_spread_avg,itae,rapidity,attack_rate,fleet_utilization,solver_step_avg_us,solver_step_max_us,wall_time_ms
token_passing,warehouse_single_dock,burst_20pct,closest,40,40000,true,0.4220,211,0.0106,0.1840,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,5276.8,13551.0,2644
token_passing,warehouse_single_dock,burst_20pct,closest,40,40000,false,0.2040,102,0.0051,0.4930,0.3876,0.2768,,1.00,,,0.8000,-51.6588,17700,0.00,1.00,23664.5000,0.00,0.2000,0.7957,11761.2,32830.0,5881
token_passing,warehouse_single_dock,burst_20pct,closest,40,50000,true,0.3520,176,0.0088,0.3180,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,10019.3,34930.0,5013
token_passing,warehouse_single_dock,burst_20pct,closest,40,50000,false,0.2600,130,0.0065,0.3990,0.6541,0.2020,,1.00,,,0.8000,-26.1364,9113,0.00,1.00,15555.5000,0.00,0.2000,0.7946,9400.3,28616.0,4700
token_passing,warehouse_single_dock,burst_50pct,random,40,42,true,0.2300,115,0.0057,0.4902,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,14359.9,51295.0,7185
token_passing,warehouse_single_dock,burst_50pct,random,40,42,false,0.1780,89,0.0044,0.3378,0.7045,0.1696,,2.00,,,0.5000,-22.6087,9903,0.00,1.00,8875.5000,65.00,0.5000,0.4961,5422.8,22928.0,2711
token_passing,warehouse_single_dock,burst_50pct,random,40,123,true,0.3680,184,0.0092,0.2485,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,6967.9,23927.0,3487
token_passing,warehouse_single_dock,burst_50pct,random,40,123,false,0.2180,109,0.0054,0.2357,0.5033,0.2569,,1.00,,,0.5000,-40.7609,16600,0.00,1.00,20458.0000,0.00,0.5000,0.4953,3469.6,12665.0,1735
token_passing,warehouse_single_dock,burst_50pct,random,40,456,true,0.2260,113,0.0056,0.5146,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,15598.5,44807.0,7802
token_passing,warehouse_single_dock,burst_50pct,random,40,456,false,0.1840,92,0.0046,0.3422,0.7237,0.1322,,1.00,,,0.5000,-18.5841,8198,0.00,1.00,6580.6667,0.00,0.5000,0.4966,3714.8,17966.0,1857
token_passing,warehouse_single_dock,burst_50pct,random,40,789,true,0.3660,183,0.0092,0.2867,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,8203.6,36544.0,4106
token_passing,warehouse_single_dock,burst_50pct,random,40,789,false,0.0860,43,0.0022,0.6258,0.1139,0.3067,,1.00,,,0.5000,-76.5027,23676,0.00,1.00,27305.0000,0.00,0.5000,0.4989,10666.4,36775.0,5333
token_passing,warehouse_single_dock,burst_50pct,random,40,1024,true,0.3940,197,0.0098,0.2041,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,5543.5,15626.0,2775
token_passing,warehouse_single_dock,burst_50pct,random,40,1024,false,0.1920,96,0.0048,0.2192,0.3841,0.2943,,1.00,,,0.5000,-51.2690,18416,0.00,1.00,24423.0000,133.00,0.5000,0.4961,2340.3,11283.0,1170
token_passing,warehouse_single_dock,burst_50pct,random,40,2048,true,0.4060,203,0.0101,0.1845,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,4848.7,15410.0,2427
token_passing,warehouse_single_dock,burst_50pct,random,40,2048,false,0.2460,123,0.0062,0.2007,0.5122,0.2718,,1.00,,,0.5000,-39.4089,15291,0.00,1.00,22553.0000,0.00,0.5000,0.4948,2405.1,10657.0,1202
token_passing,warehouse_single_dock,burst_50pct,random,40,3141,true,0.3960,198,0.0099,0.1970,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,5436.5,43015.0,2721
token_passing,warehouse_single_dock,burst_50pct,random,40,3141,false,0.1660,83,0.0042,0.3526,0.2945,0.3042,,1.00,,,0.5000,-58.0808,21550,0.00,1.00,25870.6667,0.00,0.5000,0.4970,5249.1,19466.0,2625
token_passing,warehouse_single_dock,burst_50pct,random,40,9999,true,0.3800,190,0.0095,0.2347,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,6843.0,26821.0,3425
token_passing,warehouse_single_dock,burst_50pct,random,40,9999,false,0.1680,84,0.0042,0.3506,0.3457,0.2868,,1.00,,,0.5000,-55.7895,19885,0.00,1.00,24917.5000,,0.5000,0.4965,5227.2,16056.0,2614
token_passing,warehouse_single_dock,burst_50pct,random,40,1337,true,0.4040,202,0.0101,0.1675,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,4616.0,15350.0,2311
token_passing,warehouse_single_dock,burst_50pct,random,40,1337,false,0.1260,63,0.0032,0.4708,0.1824,0.3142,,1.00,,,0.5000,-68.8119,25273,0.00,1.00,26471.0000,,0.5000,0.4981,6899.6,20963.0,3450
token_passing,warehouse_single_dock,burst_50pct,random,40,7777,true,0.3520,176,0.0088,0.2875,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,8303.8,32740.0,4155
token_passing,warehouse_single_dock,burst_50pct,random,40,7777,false,0.1260,63,0.0032,0.5452,0.1929,0.2793,,2.00,,,0.5000,-64.2045,25718,0.00,1.00,19021.5000,,0.5000,0.4983,8687.6,24504.0,4344
token_passing,warehouse_single_dock,burst_50pct,random,40,11,true,0.2200,110,0.0055,0.5314,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,16143.8,38366.0,8075
token_passing,warehouse_single_dock,burst_50pct,random,40,11,false,0.1260,63,0.0032,0.5316,0.3733,0.1471,,1.00,,,0.5000,-42.7273,11926,0.00,1.00,8739.5000,0.00,0.5000,0.4983,7804.4,18956.0,3902
token_passing,warehouse_single_dock,burst_50pct,random,40,22,true,0.4060,203,0.0101,0.1937,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,5294.6,17573.0,2650
token_passing,warehouse_single_dock,burst_50pct,random,40,22,false,0.2160,108,0.0054,0.2262,0.4444,0.3042,,1.00,,,0.5000,-46.7980,16389,0.00,1.00,25911.8333,271.00,0.5000,0.4953,3493.7,17019.0,1747
token_passing,warehouse_single_dock,burst_50pct,random,40,33,true,0.1240,62,0.0031,0.7247,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,23112.3,68908.0,11559
token_passing,warehouse_single_dock,burst_50pct,random,40,33,false,0.0980,49,0.0024,0.6202,0.6176,0.0698,,1.00,,,0.5000,-20.9677,5192,0.00,1.00,2226.0000,139.00,0.5000,0.4987,6941.5,25554.0,3471
token_passing,warehouse_single_dock,burst_50pct,random,40,44,true,0.3740,187,0.0094,0.2641,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,7805.7,28112.0,3906
token_passing,warehouse_single_dock,burst_50pct,random,40,44,false,0.1780,89,0.0044,0.3431,0.3467,0.2993,,1.00,,,0.5000,-52.4064,20848,0.00,1.00,23634.5000,385.00,0.5000,0.4968,4885.0,15516.0,2442
token_passing,warehouse_single_dock,burst_50pct,random,40,55,true,0.3880,194,0.0097,0.2058,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,6066.9,17950.0,3036
token_passing,warehouse_single_dock,burst_50pct,random,40,55,false,0.1660,83,0.0042,0.4031,0.2975,0.2993,,1.00,,,0.5000,-57.2165,20937,0.00,1.00,23965.0000,,0.5000,0.4971,4947.6,15900.0,2474
token_passing,warehouse_single_dock,burst_50pct,random,40,101,true,0.4320,216,0.0108,0.1877,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,4999.9,22086.0,2504
token_passing,warehouse_single_dock,burst_50pct,random,40,101,false,0.1580,79,0.0040,0.4150,0.2389,0.3342,,1.00,,,0.5000,-63.4259,24074,0.00,1.00,28436.0000,,0.5000,0.4973,3509.5,16794.0,1755
token_passing,warehouse_single_dock,burst_50pct,random,40,202,true,0.3980,199,0.0100,0.2070,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,5935.9,33076.0,2971
token_passing,warehouse_single_dock,burst_50pct,random,40,202,false,0.1880,94,0.0047,0.3013,0.3558,0.3117,,1.00,,,0.5000,-52.7638,20986,0.00,1.00,25138.8333,0.00,0.5000,0.4964,1692.4,7988.0,846
token_passing,warehouse_single_dock,burst_50pct,random,40,303,true,0.3900,195,0.0097,0.2077,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,5854.4,85001.0,2933
token_passing,warehouse_single_dock,burst_50pct,random,40,303,false,0.2080,104,0.0052,0.2450,0.4312,0.2718,,1.00,,,0.5000,-46.6667,19618,0.00,1.00,21182.5000,0.00,0.5000,0.4957,1727.3,12441.0,864
token_passing,warehouse_single_dock,burst_50pct,random,40,404,true,0.4120,206,0.0103,0.1891,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,4988.7,19994.0,2497
token_passing,warehouse_single_dock,burst_50pct,random,40,404,false,0.1160,58,0.0029,0.5119,0.1685,0.3416,,1.00,,,0.5000,-71.8447,26882,0.00,1.00,27977.6667,155.00,0.5000,0.4981,7586.8,22589.0,3793
token_passing,warehouse_single_dock,burst_50pct,random,40,505,true,0.3820,191,0.0095,0.2548,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,7217.0,59048.0,3611
token_passing,warehouse_single_dock,burst_50pct,random,40,505,false,0.1600,80,0.0040,0.4346,0.2745,0.2868,,1.00,,,0.5000,-58.1152,23185,0.00,1.00,21398.5000,311.00,0.5000,0.4974,7140.3,50158.0,3570
token_passing,warehouse_single_dock,burst_50pct,random,40,1111,true,0.3260,163,0.0081,0.3701,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,10836.6,35033.0,5421
token_passing,warehouse_single_dock,burst_50pct,random,40,1111,false,0.2040,102,0.0051,0.2265,0.5344,0.2294,,1.00,,,0.5000,-37.4233,12377,0.00,1.00,18266.5000,59.00,0.5000,0.4956,3816.0,15770.0,1908
token_passing,warehouse_single_dock,burst_50pct,random,40,2222,true,0.3760,188,0.0094,0.2558,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,7297.4,19600.0,3652
token_passing,warehouse_single_dock,burst_50pct,random,40,2222,false,0.0920,46,0.0023,0.6301,0.0955,0.3342,,1.00,,,0.5000,-75.5319,27300,0.00,1.00,26410.0000,0.00,0.5000,0.4991,9620.1,22472.0,4810
token_passing,warehouse_single_dock,burst_50pct,random,40,3333,true,0.3280,164,0.0082,0.2949,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,8106.1,27795.0,4057
token_passing,warehouse_single_dock,burst_50pct,random,40,3333,false,0.1860,93,0.0046,0.3143,0.4662,0.2344,,1.00,,,0.5000,-43.2927,16005,0.00,1.00,17616.5000,91.00,0.5000,0.4961,4106.3,12792.0,2053
token_passing,warehouse_single_dock,burst_50pct,random,40,4444,true,0.3780,189,0.0095,0.2493,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,7430.1,27780.0,3718
token_passing,warehouse_single_dock,burst_50pct,random,40,4444,false,0.1240,62,0.0031,0.5340,0.1533,0.2943,,1.00,,,0.5000,-67.1958,25424,0.00,1.00,22997.0000,0.00,0.5000,0.4986,7916.8,35587.0,3958
token_passing,warehouse_single_dock,burst_50pct,random,40,5555,true,0.3860,193,0.0097,0.2210,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,6308.8,18435.0,3157
token_passing,warehouse_single_dock,burst_50pct,random,40,5555,false,0.1420,71,0.0036,0.4618,0.2375,0.3342,,1.00,,,0.5000,-63.2124,22450,0.00,1.00,27385.5000,158.00,0.5000,0.4976,6758.8,18901.0,3379
token_passing,warehouse_single_dock,burst_50pct,random,40,10000,true,0.3980,199,0.0100,0.2116,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,6022.1,18457.0,3014
token_passing,warehouse_single_dock,burst_50pct,random,40,10000,false,0.1440,72,0.0036,0.4783,0.2440,0.3142,,1.00,,,0.5000,-63.8191,25865,0.00,1.00,24404.0000,,0.5000,0.4974,4193.5,13989.0,2097
token_passing,warehouse_single_dock,burst_50pct,random,40,20000,true,0.3860,193,0.0097,0.2083,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,5756.9,28629.0,2881
token_passing,warehouse_single_dock,burst_50pct,random,40,20000,false,0.1100,55,0.0027,0.5258,0.1534,0.3067,,1.00,,,0.5000,-71.5026,25339,0.00,1.00,26027.0000,0.00,0.5000,0.4984,8457.1,22993.0,4229
token_passing,warehouse_single_dock,burst_50pct,random,40,30000,true,0.3920,196,0.0098,0.2152,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,5947.3,18937.0,2976
token_passing,warehouse_single_dock,burst_50pct,random,40,30000,false,0.1720,86,0.0043,0.3495,0.3373,0.2768,,1.00,,,0.5000,-56.1224,19697,0.00,1.00,23495.0000,0.00,0.5000,0.4965,2829.2,25215.0,1415
token_passing,warehouse_single_dock,burst_50pct,random,40,40000,true,0.4320,216,0.0108,0.1809,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,4707.7,14047.0,2357
token_passing,warehouse_single_dock,burst_50pct,random,40,40000,false,0.1300,65,0.0032,0.4964,0.1749,0.3491,,2.00,,,0.5000,-69.9074,29042,0.00,1.00,28793.0000,0.00,0.5000,0.4980,7298.2,20545.0,3649
token_passing,warehouse_single_dock,burst_50pct,random,40,50000,true,0.3980,199,0.0100,0.1921,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,5372.7,16588.0,2689
token_passing,warehouse_single_dock,burst_50pct,random,40,50000,false,0.1180,59,0.0029,0.5274,0.1716,0.3067,,1.00,,,0.5000,-70.3518,26215,0.00,1.00,26016.0000,0.00,0.5000,0.4982,7084.3,18562.0,3542
token_passing,warehouse_single_dock,burst_50pct,closest,40,42,true,0.3940,197,0.0098,0.2453,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,7257.0,54916.0,3631
token_passing,warehouse_single_dock,burst_50pct,closest,40,42,false,0.2300,115,0.0057,0.2610,0.4777,0.2618,,1.00,,,0.5000,-41.6244,16317,0.00,1.00,22500.5000,0.00,0.5000,0.4953,3594.2,10411.0,1797
token_passing,warehouse_single_dock,burst_50pct,closest,40,123,true,0.4440,222,0.0111,0.1882,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,5038.4,23192.0,2525
token_passing,warehouse_single_dock,burst_50pct,closest,40,123,false,0.1740,87,0.0043,0.4417,0.2500,0.3092,,1.00,,,0.5000,-60.8108,23726,0.00,1.00,27118.5000,,0.5000,0.4972,1052.4,13786.0,526
token_passing,warehouse_single_dock,burst_50pct,closest,40,456,true,0.4260,213,0.0106,0.2081,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,5818.3,24640.0,2912
token_passing,warehouse_single_dock,burst_50pct,closest,40,456,false,0.1540,77,0.0039,0.4962,0.2273,0.2993,,1.00,,,0.5000,-63.8498,25215,0.00,1.00,25890.5000,,0.5000,0.4975,7362.8,25444.0,3681
token_passing,warehouse_single_dock,burst_50pct,closest,40,789,true,0.4000,200,0.0100,0.2041,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,5497.7,16803.0,2752
token_passing,warehouse_single_dock,burst_50pct,closest,40,789,false,0.0920,46,0.0023,0.6399,0.0778,0.3392,,1.00,,,0.5000,-77.0000,29786,0.00,1.00,27235.0000,,0.5000,0.4992,5535.7,14895.0,2768
token_passing,warehouse_single_dock,burst_50pct,closest,40,1024,true,0.2060,103,0.0052,0.5541,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,16653.1,43925.0,8330
token_passing,warehouse_single_dock,burst_50pct,closest,40,1024,false,0.1860,93,0.0046,0.3375,0.8413,0.1147,,1.00,,,0.5000,-9.7087,5994,0.00,1.00,6417.0000,49.00,0.5000,0.4967,5562.8,15891.0,2781
token_passing,warehouse_single_dock,burst_50pct,closest,40,2048,true,0.3960,198,0.0099,0.2648,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,6949.2,22567.0,3478
token_passing,warehouse_single_dock,burst_50pct,closest,40,2048,false,0.2000,100,0.0050,0.3376,0.3553,0.2743,,2.00,,,0.5000,-49.4949,19465,0.00,1.00,21778.0000,131.00,0.5000,0.4966,2219.2,14024.0,1110
token_passing,warehouse_single_dock,burst_50pct,closest,40,3141,true,0.4100,205,0.0103,0.1944,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,5447.0,18891.0,2727
token_passing,warehouse_single_dock,burst_50pct,closest,40,3141,false,0.1600,80,0.0040,0.4455,0.2331,0.3042,,1.00,,,0.5000,-60.9756,23085,0.00,1.00,25814.0000,0.00,0.5000,0.4976,6303.7,18587.0,3152
token_passing,warehouse_single_dock,burst_50pct,closest,40,9999,true,0.4040,202,0.0101,0.2078,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,6245.0,71553.0,3130
token_passing,warehouse_single_dock,burst_50pct,closest,40,9999,false,0.1860,93,0.0046,0.3540,0.3230,0.2893,,1.00,,,0.5000,-53.9604,23033,0.00,1.00,22442.0833,,0.5000,0.4968,5739.2,20472.0,2870
token_passing,warehouse_single_dock,burst_50pct,closest,40,1337,true,0.4240,212,0.0106,0.1946,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,5340.1,20680.0,2673
token_passing,warehouse_single_dock,burst_50pct,closest,40,1337,false,0.2020,101,0.0050,0.2801,0.3764,0.3192,,2.00,,,0.5000,-52.3585,20426,0.00,1.00,26582.5000,141.00,0.5000,0.4958,3608.8,14526.0,1804
token_passing,warehouse_single_dock,burst_50pct,closest,40,7777,true,0.3840,192,0.0096,0.3004,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,8300.7,26494.0,4153
token_passing,warehouse_single_dock,burst_50pct,closest,40,7777,false,0.1480,74,0.0037,0.5456,0.1690,0.2569,,1.00,,,0.5000,-61.4583,25580,0.00,1.00,19139.0000,4.00,0.5000,0.4985,8197.1,22782.0,4099
token_passing,warehouse_single_dock,burst_50pct,closest,40,11,true,0.1820,91,0.0046,0.6349,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,18093.6,73764.0,9054
token_passing,warehouse_single_dock,burst_50pct,closest,40,11,false,0.1180,59,0.0029,0.5832,0.4074,0.1197,,1.00,,,0.5000,-35.1648,7388,0.00,1.00,7687.0000,0.00,0.5000,0.4986,9751.3,24458.0,4876
token_passing,warehouse_single_dock,burst_50pct,closest,40,22,true,0.3960,198,0.0099,0.2698,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,7842.4,27009.0,3924
token_passing,warehouse_single_dock,burst_50pct,closest,40,22,false,0.2040,102,0.0051,0.3598,0.3557,0.2893,,2.00,,,0.5000,-48.4848,20678,0.00,1.00,22780.0000,264.00,0.5000,0.4967,4633.4,16753.0,2317
token_passing,warehouse_single_dock,burst_50pct,closest,40,33,true,0.2520,126,0.0063,0.5187,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,15214.3,42939.0,7611
token_passing,warehouse_single_dock,burst_50pct,closest,40,33,false,0.1520,76,0.0038,0.5254,0.4565,0.1796,,1.00,,,0.5000,-39.6825,13220,0.00,1.00,11388.5000,0.00,0.5000,0.4974,6072.2,22164.0,3036
token_passing,warehouse_single_dock,burst_50pct,closest,40,44,true,0.3860,193,0.0097,0.2580,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,7642.5,35891.0,3827
token_passing,warehouse_single_dock,burst_50pct,closest,40,44,false,0.2000,100,0.0050,0.2806,0.3841,0.2569,,1.00,,,0.5000,-48.1865,19750,0.00,1.00,21072.5000,0.00,0.5000,0.4964,3710.9,13029.0,1855
token_passing,warehouse_single_dock,burst_50pct,closest,40,55,true,0.3980,199,0.0100,0.2380,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,6837.1,17917.0,3422
token_passing,warehouse_single_dock,burst_50pct,closest,40,55,false,0.1440,72,0.0036,0.5398,0.1911,0.3017,,1.00,,,0.5000,-63.8191,24035,0.00,1.00,24537.0000,0.00,0.5000,0.4981,7535.2,19931.0,3768
token_passing,warehouse_single_dock,burst_50pct,closest,40,101,true,0.4220,211,0.0106,0.2269,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,6564.2,26857.0,3288
token_passing,warehouse_single_dock,burst_50pct,closest,40,101,false,0.2700,135,0.0067,0.1313,0.5476,0.2594,,1.00,,,0.5000,-36.0190,16891,0.00,1.00,21087.0000,294.00,0.5000,0.4943,1915.8,10094.0,958
token_passing,warehouse_single_dock,burst_50pct,closest,40,202,true,0.4340,217,0.0109,0.1583,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,4514.2,31807.0,2262
token_passing,warehouse_single_dock,burst_50pct,closest,40,202,false,0.1780,89,0.0044,0.4054,0.2686,0.3142,,1.00,,,0.5000,-58.9862,25013,0.00,1.00,25457.0000,57.00,0.5000,0.4971,5155.2,15609.0,2578
token_passing,warehouse_single_dock,burst_50pct,closest,40,303,true,0.3440,172,0.0086,0.3534,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,11003.4,30246.0,5505
token_passing,warehouse_single_dock,burst_50pct,closest,40,303,false,0.1700,85,0.0043,0.4175,0.3409,0.2319,,1.00,,,0.5000,-50.5814,16842,0.00,1.00,18911.3333,61.00,0.5000,0.4972,5894.8,20363.0,2947
token_passing,warehouse_single_dock,burst_50pct,closest,40,404,true,0.4180,209,0.0104,0.1986,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,5795.3,15520.0,2901
token_passing,warehouse_single_dock,burst_50pct,closest,40,404,false,0.1520,76,0.0038,0.4293,0.2400,0.3167,,1.00,,,0.5000,-63.6364,22653,0.00,1.00,28339.5000,0.00,0.5000,0.4974,7063.1,19860.0,3531
token_passing,warehouse_single_dock,burst_50pct,closest,40,505,true,0.4600,230,0.0115,0.1775,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,4907.8,19790.0,2458
token_passing,warehouse_single_dock,burst_50pct,closest,40,505,false,0.1700,85,0.0043,0.4500,0.2204,0.3342,,1.00,,,0.5000,-63.0435,27849,0.00,1.00,27818.0000,,0.5000,0.4974,6093.8,18350.0,3047
token_passing,warehouse_single_dock,burst_50pct,closest,40,1111,true,0.4280,214,0.0107,0.1961,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,5477.0,18084.0,2742
token_passing,warehouse_single_dock,burst_50pct,closest,40,1111,false,0.1760,88,0.0044,0.3850,0.2921,0.3342,,1.00,,,0.5000,-58.8785,23082,0.00,1.00,28011.0000,265.00,0.5000,0.4968,3043.5,19341.0,1522
token_passing,warehouse_single_dock,burst_50pct,closest,40,2222,true,0.2340,117,0.0059,0.5284,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,16787.8,45809.0,8397
token_passing,warehouse_single_dock,burst_50pct,closest,40,2222,false,0.1940,97,0.0049,0.3383,0.7468,0.1496,,2.00,,,0.5000,-17.0940,6617,0.00,1.00,9079.5000,0.00,0.5000,0.4963,5095.5,21254.0,2548
token_passing,warehouse_single_dock,burst_50pct,closest,40,3333,true,0.2880,144,0.0072,0.4135,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,11246.1,29496.0,5626
token_passing,warehouse_single_dock,burst_50pct,closest,40,3333,false,0.1060,53,0.0027,0.6039,0.1727,0.2319,,1.00,,,0.5000,-63.1944,20221,0.00,1.00,16384.0000,,0.5000,0.4988,9288.3,66360.0,4644
token_passing,warehouse_single_dock,burst_50pct,closest,40,4444,true,0.3700,185,0.0092,0.3043,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,9245.2,26245.0,4628
token_passing,warehouse_single_dock,burst_50pct,closest,40,4444,false,0.2180,109,0.0054,0.2961,0.4370,0.2419,,1.00,,,0.5000,-41.0811,15848,0.00,1.00,19205.5000,0.00,0.5000,0.4963,4350.8,24267.0,2175
token_passing,warehouse_single_dock,burst_50pct,closest,40,5555,true,0.3100,155,0.0077,0.4187,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,12964.8,39020.0,6485
token_passing,warehouse_single_dock,burst_50pct,closest,40,5555,false,0.1860,93,0.0046,0.3897,0.4513,0.1970,,1.00,,,0.5000,-40.0000,17191,0.00,1.00,12083.0000,278.00,0.5000,0.4968,4415.2,13645.0,2208
token_passing,warehouse_single_dock,burst_50pct,closest,40,10000,true,0.4240,212,0.0106,0.2081,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,6044.4,20120.0,3026
token_passing,warehouse_single_dock,burst_50pct,closest,40,10000,false,0.2240,112,0.0056,0.2590,0.4253,0.2968,,2.00,,,0.5000,-47.1698,21451,0.00,1.00,24257.8333,,0.5000,0.4954,2818.3,12260.0,1409
token_passing,warehouse_single_dock,burst_50pct,closest,40,20000,true,0.3980,199,0.0100,0.2005,1.0000,,0.00,0.00,,,1.0000,0.0000,0,0.00,0.00,0.0000,0.00,0.0000,1.0000,5817.6,17430.0,2912
